index,count,hate_speech,offensive_language,neither,class,tweet
6341,3,0,1,2,2,@erykadamitio_ @RiRi_Candee kwanini hakuna mtu anayenialika kwenye sherehe yoyote ya wasagaji. bitches.
6342,3,1,0,2,2,@es_jump najua imma alivunja punda
6343,3,0,3,0,1,"@esn_Josh @esn_Waves @ESN_Creeper @GT_Parthenon bitch tafadhali, unajaribu kusema nilikuwa karibu na Philly kuliko wewe"
6344,3,0,0,3,2,@ espinosa_32 pussy pussy pussy
6345,3,0,3,0,1,@ espinosa_32 wewe ni mjinga
6346,3,0,3,0,1,@espn Acha kupiga mbizi za spurs #HalftimeSpeech
6347,3,1,2,0,1,@etellurian @vcortesusmc viwimbi vidogo vidogo sana huko AMERIKA.
6348,9,7,1,1,0,Mtu wa KULIA CHOCHOTE!
6349,3,0,3,0,1,"IE: Watoto LAZIMA WAVAE Helmeti za Baiskeli! """
6350,3,0,3,0,1,@evanaleks kuishi na viunga vyangu #kaishi #thuglife http://t.co/upL2ZYn5v1
6351,3,0,3,0,1,@ew_karina @lanemichelle_ pussies
6352,3,0,0,3,2,@ eze12373 nitakuja kumbaka mkeo kijana kijana
6353,3,0,3,0,1,@fabbymichelle dume hapana & # 9995; & # 128514;
6354,3,0,1,2,2,@fabbymichelle sababu sikutaka kuona punda wako
6355,3,2,1,0,0,@fabbymichelle moja ya kitanzi changu unanipatia pesa!
6356,6,1,0,5,2,@fairflattaxnow @Morning_Joe @ JoeNBC hey #teabagger sheria ilifanya ni FELONY kutunza na kukusanya rekodi. Pata ukweli wako sawa
6357,3,0,3,0,1,@fairflattaxnow alidharauliwa na nani? Kwa serikali utafiti ni mzuri na wa ukweli. Lipa bili zako za wizi wa sheria na jamhuri
6358,3,0,3,0,1,"@fallenloki @ NotoriousBM95 @ Buckm00se lmfaooo fagot hii imepata ""anarudi"" ngapi?"
6359,3,0,3,0,1,@fangsbites @ the506 Shabiki mkubwa wa Yankee .... furahiya http://t.co/tKM8l9Ty
6360,3,0,3,0,1,@fawfulfan @ BigKahuna919191 @alfranken ndege wa manyoya. ondoka
6361,3,0,3,0,1,@feliciawolfee asante jembe & # 128522;
6362,3,0,3,0,1,@ felicity182 pussy katika kinywa cha ur ni dawa nzuri ya kupunguza mafadhaiko madaktari wanapendekeza
6363,3,0,3,0,1,@ felicity182 nadhani unahitaji massage au pussy mdomoni mwako kukufanya ujisikie msongo wa mawazo haufikirii?
6364,3,2,1,0,0,@ felipefrost23 unaweza kuwa chochote unachotaka kwani wewe sio punda wa uwongo kitanda punda wa kitoto mama punda mama
6365,3,0,3,0,1,@femalejokerhoee ndio yeye hunyonya kama watu wengine wa ukungu ambao ni ... oh nevermind hakuna uwongo katika #NFL
6366,3,1,2,0,1,@fennecuskitsune huna pekee
6367,6,0,6,0,1,"@feverspell @NYRKelsMads nitafanya hivyo! @ 1dgroupiegossip Nchini Uingereza, ""Fag"" inamaanisha sigara na ""fagot"" ni kifungu cha vijiti, wewe homo."
6368,3,1,2,0,1,@ finnj97 kidogo
6369,3,0,3,0,1,"@firemunky Google's kidogo: ""Utafutaji wako - Ann B. Davis Sexy- haukulingana na matokeo yoyote ya picha."""
6370,3,1,2,0,1,"@firemunky Nilisema mimi ni uke, lakini sio ukungu. Nani hajaona sinema hiyo?"
6371,3,0,3,0,1,"@firemunky Je! ni lini tukawa taifa la jitu kubwa linalotiririka mashina madogo, hata hivyo ?! FANYA HUYU DUDE RAIS! Ya Iraq, hata. Yeye ndiye MTU!"
6372,3,0,3,0,1,@fitsnews Nevermind. Bado kidogo. http://t.co/zpYPjBU5YU
6373,3,1,2,0,1,@ floridalex51 anaweza kukuhitaji uibuke ajogoo & # 128074; & # 128071;
6374,3,0,3,0,1,@flyyImpact Yo nifuate nyuma nigguh
6375,3,0,2,1,1,@foreverschmoked wip nip baa .. Tayari nina zile za usawa kwa hivyo nadhani itaonekana nzuri sana
6376,3,0,0,3,2,"@forgivemehera pia, ninaweka 'najigusa' kwenye mchanganyiko wa ned / chuck."
6377,3,1,2,0,1,@frances_simply pussy
6378,3,0,3,0,1,@frances_simply wewe bado mbaya basi jembe na bado unaonekana kama muffie mbali Arthur & # 128527; & # 128527; & # 128526; & # 128526;
6379,3,0,3,0,1,@ frankthetank215 @Jim_McCloskey Fran ni mlima mlima Virginia ambaye ana imani za Anglo-Saxon nyeupe kabla ya miaka ya 1800 #frankensteinMD #kikme
6380,3,0,0,3,2,@frankxlz @italian_montana kutomba ukweli wewe pussy
6382,3,0,3,0,1,@fredabrahams @Brown_Moses Niliona tweet halisi wakati wa skanning akaunti za Jihadi. Waliweka picha ya skrini na: wafanyikazi wote wa misaada wapelelezi
6383,3,0,3,0,1,"@freddurst funga fagot, hakuna anayejali"
6384,3,0,3,0,1,"@freeyungnwild ""anaumwa majadiliano shit, una haki ya kugeuza"" mungu jamani wewe ni da shittt"
6385,3,0,0,3,2,@freeyungnwild iko wapi kwetu nigguh!
6386,3,0,0,3,2,@freshalina nazitaja hizo nhethuck zangu za ghetto ... sababu ya mimi kwenda jela 2 pia :(
6387,3,0,3,0,1,@freshestcrook @_MamaTosha lmao yeye lyin sis! Bitch yake aliniambia ikiwa balbu yoyote ya taa ulimwenguni kote itaangaza leo
6388,3,0,3,0,1,@fucktyler kutomba wewe mkuki chucker
6389,3,0,3,0,1,@fucktyler lmao bitch ni bubu kumpiga juu
6390,3,0,3,0,1,@fucktyler mimi pia Tyler inanifanya nifikirie kuwa wao ni hoodrats za watoto wa lil.
6391,3,0,3,0,1,@fyps__ jina langu la jina la fuckin
6392,3,0,3,0,1,@ gCan28 @JeremyWGR
6393,3,2,1,0,0,"Na kisha kila mtu anauma wakati wowote. Mvulana huyo hawezi kushinda na mashabiki tulio nao. Tungemwondoa Revis kutoka hapa katika ubora wake """
6394,3,0,3,0,1,@ gabbella03 rt kitu kingine kutoka kwa bitch mwingine katika panties juu ya mapenzi naapa
6395,6,0,6,0,1,@gabby_moscato @Huntermoore Wangeweza kutengeneza mtoto mzuri wa ndege pic bruh!
6396,3,0,2,1,1,@gabebaxter niandikie fag
6397,3,1,2,0,1,@gallinofmilk pambana nami jembe
6398,3,0,3,0,1,@garcialaura_ haha ??ya piga jembe hilo hapo hapo
6399,3,0,0,3,2,"@garcialaura_ lol mbaya yangu, nimesahau kuwa jembe lilikusikitisha"
6400,3,0,3,0,1,@garcialaura_ rt! Utaona saa yeye finna kupiga hiyo jembe na kuweka zingine
6401,3,0,2,1,1,@garrett_winker bitch sikuwa nikikufuata mahali pa kwanza toa fuck yangu tl.
6402,3,0,3,0,1,@garrett_winker bitch umewahi kuniona nikipigana kwanini hata unaongea jasho?
6403,3,0,3,0,1,@garrett_winker bitch kufunga yo kidogo punda juu fucking hakuna rangi emo faget matangazo nigga u call me bubu lakini haujui shit
6404,3,0,3,0,1,"@garrett_winker kitita. Kile ninachopenda pussy huenda ukifanya kwa kuongea sana, naongea na ngumi yangu na unaweza kupata na baba yako fuc kidogo"
6405,3,1,2,0,1,@garrett_winker au moja wapo ya vibanzi tu anazungumza shit lakini sio bout shit
6406,3,0,3,0,1,"@garrett_winker shit kuna nini na kisha majembe nitafanya jembe zote mbili, Je! nina hakika wewe sio kwenye kiwango changu"
6407,3,2,1,0,0,@garrett_winker wow u hoe ni neno kwa wanawake
6408,3,1,2,0,1,"@gayle_ryan Sichukii Japs. Lakini, NILIPENDA KUSAHAU KUSAHAU KUPATA TATU."
6410,3,0,3,0,1,@ geezuss562 ur fucken kilema bitch & # 128536;
6411,3,0,3,0,1,@gellebeaux_ hiyo ndio pussy? & # 128514;
6412,3,0,1,2,2,"@gellebeaux_ chochote jembe jembe # 1 wao ""fags"" hupiga punda wa kusikitisha pia"
6413,3,0,3,0,1,@genuineMitzi @NonVictional fags.!
6414,3,0,3,0,1,@geokthree mimi kwa kweli nimemwambia @Black_SinS kwa uso wake jinsi takataka yuko dukani katika hooping
6415,3,2,1,0,0,@georgiathenewsa @Rosaalbae titi zako zinaweza kuwa nzuri zaidi lakini uso wake unakufanya upende kama utulivu wa Asia au Latina
6416,3,1,2,0,1,@georgiathenewsa unaonekana kama mtoto wa ustawi ikilinganishwa na Latinas mimi tarehe na kutomba. Unahitaji vidokezo vya mitindo na mapambo tbh
6417,3,0,1,2,2,"@ gerfingerpoken2 Kazi yake kama US Prez, kutulinda ni kutupa takataka..Ebola ER kwa gharama zetu Daniel, pesa na amp; maisha! DoG"
6418,3,0,3,0,1,@gezus__ @ Buckm00se lol huyu fagot alimficha bosi wa mwezi tulikuwa tunamsaidia
6419,3,0,3,0,1,@gezus__ @ MANIAC3X @ Buckm00se lakini Usiwahi kutetemeka lol ingia mbali fagot umemaliza
6420,3,0,3,0,1,@gezus__ @ MANIAC3X @ bam00se @Woody_AFC maana bro kutomba fagot
6421,3,0,3,0,1,"@gezus__ Wewe mtoto. Njoo wewe bwege. Unaogopa mwoga, wewe sio mtu wa kutosha kutamba nami. Huwezi kudumu dakika mbili katika ulimwengu wangu."
6422,3,1,2,0,1,@gezus__ kufa katika ajali ya gari kisha fagot
6423,3,0,3,0,1,@gezus__ wewe gunna wacha huyo chizi apende hivyo?
6424,3,0,3,0,1,"Tafsiri ya @ghostattics: ""napenda jinsi sifikirii kufikiria juu yake"" au ""sidhani wafalme wanastahili mwisho mwema"""
6425,3,0,2,1,1,@giannarromano Fuckin moulinyan & # 127814;
6427,3,2,1,0,0,@ giantsniners85 yeye ndiye ufafanuzi wa kitoto kidogo cha squirrelly
6428,3,0,3,0,1,@gifs http://t.co/J1PWlaeRCu (kupitia @teapot)
6429,3,0,1,2,2,@ gillbowski7 @MasiBlatnoy @DroBaby_ fuckkn chuki wakati anapigana. Kuwa pussy kubwa kila wakati.
6430,3,0,3,0,1,@gillis_seth @_B_R_Y_C_E_ ambapo wewe ni kidogo
6431,4,0,4,0,1,"@ginamariez ni mtoto mdogo huko Memphis, tn. na nadhani u mwamba pia"
6432,3,0,3,0,1,@glaad kwanini nyinyi mnalia na kulia wakati kila mtu anasema fagot? ni ujinga.
6433,3,0,2,1,1,@gln @capotej Unadhani nguruwe huyo alikuwa sawa? :(
6434,3,0,0,3,2,@ gmalko1 @jakeywakeyz saa uko nyumbani na chillin na ninafanya kazi pussy & # 128536;
6435,3,0,0,3,2,@ gmalko1 lmaooo ukungu
6436,3,0,0,3,2,@ godrocamora416 fagot
6437,3,0,1,2,2,@ dhahabuielocks512 Bitch pussy
6438,3,0,0,3,2,@goldietaylor @theGrio vibaraka kama Don kwa makusudi na milele atalemaza uwezo wa watu wetu kuunganisha makubaliano ya Eco na kisiasa
6439,3,0,0,3,2,@goldiethegamma @CLoprestiWFAN Ninazungumzia chini ya pili kuweka Vick katika mchezo wa kucheza #trash
6440,3,0,1,2,2,@goldnsilvercoin @TheOregonianBoo @RepBonamici Mungu apishe mbali! Kwa kweli alipiga kura kuwapa watu viwango vya bima nafuu. Jamaa huyo #tebag
6441,3,1,2,0,1,@goldnsilvercoin magaidi wabaya zaidi ni teabagger wa jamhuri ...
6442,3,0,3,0,1,@goldnsilvercoin kampuni hii ya wavulana ilikuwa na mwaka bora MILELE ... chini ya Obama .... teabaggers wa kihafidhina ni scum
6443,3,3,0,0,0,@gonzalez_sassy ur not sassy white trash change ur jina la mtumiaji
6444,3,0,3,0,1,@goodgraces_ k bitch http://t.co/itUAHyHc0R
6446,3,0,3,0,1,@goodgraces_ sawa fagot http://t.co/zdGtE9GvzX
6447,3,0,3,0,1,@grandeftlou na uonevu? Sikujua unaweza kumdhulumu kwenye mtandao? Na yule bitch alinijia hivyo idk kwanini u katika kutaja kwangu bruh
6448,3,0,3,0,1,@ greekkid31 @TaraSetmayer @TheWillDunne ndio kweli reagan alikuwa wa kwanza..ike wouldnt. Wakati rais na alikuwa kamanda mshirika mkuu.
6449,3,2,1,0,0,"@ gregorious13 Sielewi, kuna makopo / takataka kila mahali na ikiwa hakuna, subiri tu hadi uende mahali na moja."
6450,3,0,3,0,1,@gregorykohler yo msichana whats yr potential? Ninataka kuiruhusu
6451,3,0,2,1,1,@greyyygoose @JawShoeeAhhh hakuna mjinga lol
6452,3,2,1,0,0,"@grinand BTW, Siku ya Kuzaliwa Njema, Charlie! Kuwa bora hivi karibuni!"
6453,3,0,3,0,1,"@grinand http://www.youtube.com/watch?v=LRtKAQJUc3g Kaa salama huko nje, Charlie."
6454,3,0,3,0,1,@grrizzIy @YUNGxSMBA mahali pekee pa ho katika bustani
6455,3,0,1,2,2,@grrizzIy kuipiga pussy yake ndani
6456,3,2,1,0,0,@grrizzIy kulia kwenye pussy ya kutomba
6457,6,0,6,0,1,@gundeathjournal @ackdoc @nra sheria za bunduki lax? Ur umecheleweshwa. Kuna mauaji hapo bcuz hakuna anayeweza kujitetea. Mafisadi tu ndio wana bunduki huko
6458,3,0,3,0,1,"@gusandrews HEY! Bado niko kwenye LambdaMOO. (na kweli haina kitu, hakuna mtu wa kuzungumza naye isipokuwa yule ndege wa punda ...)"
6459,3,0,3,0,1,@gusunger anahisi kama video ambayo bendi ingekuwa ikitoa nje. Asante mungu wa kiroho bado yuko karibu kutengenezea yote.
6460,3,0,3,0,1,@gvvenivere jifunze kuchapa ya hillbilly
6461,3,0,3,0,1,"@gypsydylann wasichana halisi kama ""hunifurahisha bitch"" & # 128075;"
6462,3,0,0,3,2,@ hadley106 @ zimm16 bailey ni kupata pussy
6463,3,0,2,1,1,@hand_tex @ drapermark37 wanadamu ni watu wabaya. Kukata meno ya wanyama hawa wazuri hivyo chinks hufikiria kupata ngumu.
6464,3,1,2,0,1,@ hannah_clare12 niko njiani kuelekea mazoezini tayari lakini thitch bitch
6465,3,0,0,3,2,@hannahtherapper @unglust kwa hivyo wakati msimu fulani unakuja ni wakati wa kuwa jembe
6466,3,0,1,2,2,"@hardball @Milbank Chris achana na ndege yako aliyekasirika kutema mate D Dana kwenda kusifia tabia za kibaguzi, haukuwa na maoni, carter rt hauwezi kuzungumza naye"
6467,3,1,2,0,1,"@hardball @now @hardball_chris sasa jimmy anataka kuzungumza takataka ingekuwa, lazima ingekuwa, ingeweza sasa, Chris aache kuongea na kutema mate !!!!!!!!!!!!!!"
6468,3,0,3,0,1,@harley_schuder @ShitPussiesSema na wewe ni jembe
6469,3,0,0,3,2,@harley_schuder bitch wapi unaenda?
6470,3,2,1,0,0,@harley_schuder bitch unaenda wapi?
6471,3,0,3,0,1,"@harley_schuder jembe """
6472,3,0,3,0,1,@harley_schuder k bitch niggas
6473,3,0,3,0,1,@harmon_lauren akiwa mjinga mjinga inaonekana.
6474,3,0,3,0,1,@ haydenhill13 @aknadnrye @ Sam_James3 @khalilreed kweli nilifanya nigga imetumika sana kwa hivyo ninatumia nigger
6475,3,0,0,3,2,@haylebopp Diaval hupata pasi kwa sababu ya kuwa ndege.
6476,6,0,5,1,1,"@haylebopp mwaka jana ilibidi nieleze ni kwanini ""nadharia kali"" ni muda unaokubalika wa masomo"
6477,3,0,3,0,1,"@haylgroot ...... mjinga & # 128530; ndio ilikuwa mimi .. Alinikamata nyekundu, samahani @ jennholly"
6478,3,0,0,3,2,@hayyllss Heri ya Krismasi! & # 127877; & # 127876; & # 10084; & # 65039;
6479,3,0,2,1,1,@ hazelinaaax3 @olivia_hrbek @ kristiexox3 kutomba mzeituni huyo
6480,9,3,6,0,1,@heartlle @Kaleigh_McNasty kitoto angalia kama yeye atapuliza fr!
6481,3,0,3,0,1,@heavensenttynae nd wewe kno jinsi ninavyopenda clams lol
6482,3,0,3,0,1,@heavensenttynae wewe kno I love stuffed clams bai
6483,3,0,2,1,1,"@hekterr usiache sasa uzao wa nusu, naanza tu kujifunza juu ya kile kinachokufanya uwe punda bubu"
6484,3,0,3,0,1,@helenyvonnem tayari wana. Umepungukiwa?
6485,3,3,0,0,0,@helliesmalls @ Huntermoore mjinga wazimu kwanini
6486,3,0,1,2,2,@hellobaphomet
6487,3,1,2,0,1,@helloookrisssy lol sijapata alama dhidi ya mtu yeyote wa witta. Mimi ni kusema tu jumla ya majembe haya kuwa uongo
6488,3,2,0,1,0,@hellootitty nigger
6489,3,0,3,0,1,@ hernandez719 ayy anaweza pia kupata. Majembe ya mafuta hayapendi hata nomo wanapenda matumbo ya balla
6490,3,0,3,0,1,@heydenbunsyolo @ jordan536633 @bird_lovin bitch hakuna u sio uonekane kama mtapeli kamili wa mkate
6491,3,1,2,0,1,@heydenbunsyolo @ jordan536633 @bird_lovin ndio asili na mweusi hujivunia basi kitoto
6492,3,0,3,0,1,"@heydenbunsyolo na ni vipi hivyo ndivyo ninafikiria kwenda kwa timu iliyotupiga, hiyo imedorora"
6493,3,1,2,0,1,@heydenbunsyolo unatumia jina lingine la nigga na unafuata nigga ambaye hajifanyi kama wewe ni fagot kok eyed mama fucker
6494,3,0,3,0,1,@heydenbunsyolo basi bitch vipi kuhusu u kwenda kusoma wtf mimi kuweka basi
6495,3,0,3,0,1,"@heyrmbr sikuwahi kucheza Halo, nilikuwa na shughuli nyingi za kuua vijembe"
6496,3,0,3,0,1,@heyrmbr anachunguza kuwa uwongo Vhia
6497,3,1,2,0,1,@heyyayled dgaf jembe
6498,3,0,3,0,1,@heyyayled lazima nirudie mwenyewe takataka nyeupe
6499,3,0,3,0,1,@hi_imkadie nisingejua sababu sijambo na majembe haya
6500,3,1,2,0,1,@hidalgoparadise lol punda wake wa #hoe
6501,3,1,2,0,1,"@hiyathanda_alps ""hiyo jembe kule"""
6502,3,0,3,0,1,@hmianturner boooooi hiyo ni TMI kwa majembe haya
6503,6,1,5,0,1,@hoes & # 9829;
6504,3,0,1,2,2,@ holmes0786 tu ikiwa keki yake ya manjano & amp; baridi ya chokoleti
6505,3,1,2,0,1,@ Holyh00ker anaonekana kama dyke nzuri & # 128129; & # 10024;
6506,3,0,3,0,1,"@hotzgeor Aliweka mpaka wazi kwa magonjwa kutoka Amerika ya Kati, sehemu ya chini kabisa ya wafanyikazi. % tangu Carter, yep, neema halisi kwa NC. @ ThomTillis"
6507,3,0,3,0,1,@ hunterbuch66 @kieffer_jason @sbsylvester unachoweza kuvuta ni kuchelewesha
6508,3,0,3,0,1,@ hunterbuch66 @kieffer_jason @sbsylvester bitch yangu hajui hata wewe so wtf r u talking about nigga stop fucking dreaming
6509,3,0,3,0,1,@ hunterbuch66 @kieffer_jason @sbsylvester yo mafuta punda mbaya hakuweza hata kuvuta mtoto mbaya shuleni
6510,3,0,1,2,2,@ hwkj01 @PushinWeight @ dmankow69 @AstroPatriot Mtu ambaye ni moron na pussy nyingi sio wa nguvu.
6511,3,0,3,0,1,@ hxhsharingan666 umefanya mnyama taco cracker
6512,3,0,3,0,1,@ i2ose imejaa niggers
6513,3,0,3,0,1,@ iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones lmaoooo kwamba jembe linaonekana kama & # 128058;
6515,3,0,0,3,2,@ iAM_tRoyal5@Briscoefunnyguy @I_GotOne @_KaeeJones naw anapaswa kuacha kitanda hicho kusini mwa Dallas na mbwa wengine wasio na makazi.
6516,3,0,3,0,1,@ iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones niambie nigga hii sio ya rangi ya zambarau halafu nigga ya bitch sio nyeusi http://t.co/id4xcmv9zU
6517,3,0,3,0,1,@ iAM_tRoyal5 @ TeflonDon4200 @Bossman_Carl Mammy anakusukuma nje na alikuwa na mtoto mweupe kama kitoto
6518,3,0,3,0,1,@ iAM_tRoyal5 @treydayy_ @ TeflonDon4200 @Bossman_Carl big bro alidhani alikuwa kwenye jam ya pajama jam kama kitanda http://t.co/djuvhsBy84
6519,3,0,3,0,1,@ iAM_tRoyal5 kama kitita na gramu
6520,3,0,3,0,1,@ iAM_tRoyal5 lol ningepiga hiyo jembe
6521,3,0,2,1,1,@ iAmMarshall27 ndio mtu niggas yangu yote alizamishwa kwenye magari na kuondoka na nilikuwa kwenye ghalani nikifukuzwa na ndege wa ghetto
6522,3,0,2,1,1,@iAyanna_ jambazi mchanga hajapata viti vyake bado lol tu 2k14 banger. Wiz anaweza kufanya dat cuz he not a lil nigguh of the rap game lol
6523,3,1,2,0,1,@iBaneXx @Misflame @DeathcoreBabe Sitaki kutazamwa wakati ninasema nigger hadharani ...
6524,3,1,2,0,1,@ iDO_me2 @ cold heart9_ kimsingi povu lolote juu ya 8 mbaya ... Vipande vyote vya demu vinaonekana kuwa floppy ndefu (nh)
6525,3,0,3,0,1,@iDoSexWell @MamiJuuki @Baddiies @AjukiWebster ujasiri wa majembe haya
6526,3,0,3,0,1,Mwokaji wa @iGivePussyCPR alipanda M-80 kwenye bitch hiyo. Wakati mtu mweupe anawasha utambi ... & # 128163;
6527,6,0,6,0,1,@iGivePussyCPR nyani & amp; sigara yake. Amekufa vibaya & # 128514;
6528,3,0,1,2,2,@ iH8TvvitterHoes @breezyfrmdablok kwa hivyo ulikuwa katika wanawake wa kike wakiongea na nigga nyingine ... Wewe ni fagot b
6529,6,2,1,3,2,@ iH8TvvitterHoes @breezyfrmdablok niambie jinsi hiyo inasikika kuwa ya kijinga? Ulikuwa ukijifanya mwanamke na unazungumza na mvulana. Wewe fagot
6530,3,2,1,0,0,@ iH8TvvitterHoes @breezyfrmdablok unamaanisha nini kujaribu nzuri? Niko sawa nigga. Wewe fagot. Ikiwa unataka kubishana juu ya kitu chochote kingine endelea
6531,3,0,3,0,1,@iKeithDJack mtoto wako huko Houston
6532,3,0,0,3,2,@iLLEGALLYBadd kijana wangu alisema hivi jana usiku. Nitakuwa kwenye mazoezi ya Bc mimi kukataa kuwa mjinga kama hizi viunzi vibaya vilivyojengwa lol
6533,3,0,3,0,1,@ iLLmak3Umejulikana oh bitch! ... Nimeona tu chapisho lako la instagram nami nikatukana
6534,3,0,2,1,1,"@iLikeGirlsDaily ""piga jembe langu"" @MakeItKNasty"
6535,3,0,3,0,1,@iLoveQui hiyo jembe inanyonya
6536,3,0,1,2,2,@iMGorgeous_HOES Nilijifunza kutoka Asia kubwa Torres & # 128583; chukua maelezo bitch & # 128514; & # 128514;
6537,3,1,2,0,1,@iMGorgeous_HOES eew bitch hutoka kwa carrrr wangu
6538,3,0,3,0,1,@iNURSELISA @MailOnline
6539,3,0,3,0,1,"Angalia kile kinachotokea wakati mtu mwenye rangi anahamia katika kitongoji cha @ Rotten_Soil & # 160; Hakuwa mgonjwa kwa siku 10 """
6540,3,0,3,0,1,@iNURSELISA @blackredsoxfan
6541,3,0,3,0,1,"Ni njia nzuri ya kupiga simu """
6542,3,0,3,0,1,kama & # 128686; & # 128686; & # 128557; & # 128514; & # 128557; & # 128514;
6543,3,0,3,0,1,@iStandy yeye ni chunky?
6544,3,1,2,0,1,@iStricer Una nywele kama nyani. : Uk
6545,3,0,3,0,1,@iTakeOverTL nyumbani kwa jembe moja Katrina
6546,3,1,2,0,1,@iamJAYUNO shuddup jembe
6547,3,0,3,0,1,"@iamSHIRAQ ion nina FB, niggas kwenye twitter haina wasiwasi juu yangu, & amp; wao IG nigga adui KILA MTU hivyo jaribu tena & # 128514; BFFL yangu ilipata majembe"
6548,3,0,0,3,2,@iamadamg_ fuckin anaumwa mazungumzo ya talkin shit ili kupata hit.
6549,3,0,3,0,1,@iambillyshears shoulda alikuja kwenye chakula cha jioni cha familia yangu usiku wa leo .... tumezungumza juu ya kupiga na negros.
6551,3,0,0,3,2,@iamkrause
6552,3,1,2,0,1,"Sijawahi kuagiza kutoka kwa rangi isiyo na rangi ya pizza """
6553,3,0,3,0,1,"Naona marais wa siku kwa siku coz kuumwa kwangu na majembe kuwa pesa siku """
6554,3,0,1,2,2,@ianbmaggard @kade_melton nitakosa hiyo nig kubwa
6555,3,0,3,0,1,"@ianbmaggard lol @ watoto wote ambao hufanya ""redneck"" huko Oviedo"
6556,3,0,3,0,1,@ iank12 kitoto
6557,3,0,3,0,1,"@icpchad @UnseeingEyes ...... monkey angalia, kama wewe!"
6558,3,0,3,0,1,@idclogan punda mbaya!
6559,3,0,3,0,1,@idkconstancio mimi ni takataka
6560,4,0,0,4,2,@idochips honky tonk badonka ankh
6561,9,6,3,0,0,@iiAK lmaoo kijana jinsi unavyofikiria Benny aliisikia lol nilikuwa nikipiga kelele huyo
6562,3,0,0,3,2,@iiAK ndio ima spin kwenye yo hoe saa 15 baada ya 12
6563,3,0,3,0,1,@iiTweet_YuLurk & # 128514; & # 128514; & # 128128; & # 128128; & # 128128; & # 128128; mkundu wewe
6564,3,0,3,0,1,@ijrojo @cameron_ast @lanahudsonnn r wewe bado unazungumza smh bitch idgaf unaongea nini na stfu unazunguka tu kwenye duara
6565,3,2,1,0,0,@ ileny13 @GiselleMaryy kutomba majembe maana ya majembe ya stfu lol & # 128517;
6566,3,0,3,0,1,@ ileny13 @GiselleMaryy kutomba majembe!
6567,3,0,3,0,1,@illbreatheyouin furaha ya kuzaliwa fagot.
6568,3,0,0,3,2,@illest_will @djdynamiq @edrobersonsf @sarahliz_sf TOP NOTCH kidogo
6569,3,0,3,0,1,@ ilove_2pac ikiwa una wasiwasi juu ya kiasi gani bibi yako anatengeneza basi hiyo ni shit kidogo kwangu na unahitaji ego yako kupigwa
6570,3,0,2,1,1,"@ilovemytroops @SenatorTimScott naona. Kwa hivyo unahisi kusalitiwa, ubaguzi wako wa rangi hutoka. Ulishtuka hukumwita Uncle Tom wewe mshindwa uchungu"
6571,3,0,0,3,2,@ilovetmills fagot
6572,3,0,3,0,1,@im_jessicaaaaa sawa jembe
6573,3,0,3,0,1,@im_sarcasticc & # 128527; & # 128527; & # 128527; Yas bitch. Usifurahi sana
6574,6,1,5,0,1,@imdevincarlson takataka *
6575,3,1,2,0,1,@imgooby wewe sio mzaha wa kuchekesha
6576,3,0,3,0,1,@imgorejess kwa kutokuwa kizuizi kisicho cha kawaida
6577,3,0,3,0,1,@imjoshdean Hiyo ni hoser eh kwako. http://t.co/QuLrtOWmLB
6578,3,0,0,3,2,@immSpeed ??whatchu gon do bout it bitch
6579,3,0,0,3,2,@imxnii_ naapa hii ni aibu tu kama laini ya kitanda kuwa kavu siku nzima nitapata barua pepe tu kutoka kwa pacsun! & # 128557; & # 128299;
6580,3,2,1,0,0,@infidelpamelaLC #Allah anaweza KISS MY ASS!
6581,3,0,3,0,1,"Na ndio, MUHAMMED alikuwa mtoto! Kama OSAMA BINLADEN! """
6582,3,1,2,0,1,"@infidelpamelaLC Nitamlaumu mtu mweusi, kwani siku zote wanalaumu ""wazungu"" mimi ni mpinzani wa fursa sawa."
6583,3,0,3,0,1,@insta_trixx @itsjustlindaa @_xojaclyn naitwa ollie bitch
6584,3,0,3,0,1,@intheKCmix Pau alinikasirisha kama Boozer alivyokasirikia shabiki wa Bulls ... 2 laini faggots
6585,3,1,2,0,1,@intheKCmix Simmons alifanya kama kitoto wakati Doc aliondoka kwenda LA .. & # 128514; & # 128514;
6586,3,0,3,0,1,@intheKCmix Sayari ya mwisho ya nyani na watoto wangu ... Imekuwa dakika
6587,3,1,2,0,1,@intheKCmix ni twitter .. Ndio watu wanavyofanya .. Watu hao hao hukasirika mtu anapowaita mbabaishaji hapa ..
